"id_servidor";"nome";"id_unidade";"unidade";"id_centro";"centro";"coordenador";"internos";"externos";
"5755819";"ANDERSON PAIVA CRUZ";"6069";"INSTITUTO METROPOLE DIGITAL";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"0";"1";
"5751935";"ANDERSON SOUZA DA SILVA LANZILLO";"79";"DEPARTAMENTO DE DIREITO PRIVADO - DIPRI";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"1";"5";"0";
"5758228";"ANDIARA ARAUJO CUNEGUNDES DE BRITO";"7278";"ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"5752858";"ANDREA CAMARA VIANA VENANCIO AGUIAR";"205";"ESCOLA DE SAÚDE";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"7";"0";
"5752672";"ANDREA LIMA DA SILVA";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"1";"2";"2";
"24596";"ANDREA VASCONCELOS CARVALHO";"63";"DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"1";"2";"0";
"5752751";"ANDRE BESSA MOREIRA";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"3";"1";
"5757906";"ANDRE CARRICO";"139";"DEPARTAMENTO DE ARTES";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"2";"5";"0";
"5756367";"ANDRE DUCATI LUCHESSI";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"7";"1";
"25429";"ANDRE FERRER PINTO MARTINS";"5968";"DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO";"5965";"CENTRO DE EDUCAÇÃO";"1";"1";"0";
"5753672";"ANDRE GUSTAVO GADELHA MAVIGNIER DE NORONHA";"196";"DEPARTAMENTO DE FARMACIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"0";"1";
"5754972";"ANDREIA DA SILVA QUINTANILHA SOUSA";"5967";"DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO";"5965";"CENTRO DE EDUCAÇÃO";"1";"2";"0";
"5755744";"ANDRE JESUS SOARES MAURENTE";"50";"DEPARTAMENTO DE ENGENHARIA MECANICA";"445";"CENTRO DE TECNOLOGIA";"1";"1";"0";
"21790";"ANDRÉ LAURINDO MAITELLI";"56";"DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO";"445";"CENTRO DE TECNOLOGIA";"3";"2";"7";
"26268";"ANDRE LUIS CABRAL DE LOURENCO";"160";"DEPARTAMENTO DE ECONOMIA - DEPEC";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"1";"1";"0";
"5754518";"ANDRE LUIS DORINI";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"2";"0";
"5757116";"ANDRE LUIS LOPES MORIYAMA";"57";"DEPARTAMENTO DE ENGENHARIA QUIMICA";"445";"CENTRO DE TECNOLOGIA";"3";"13";"0";
"23835";"ANDRE LUIS SANTOS DE PINHO";"47";"DEPARTAMENTO DE ESTATISTICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"3";"1";
"15520";"ANDRE LUIZ MUNIZ OLIVEIRA";"284";"ESCOLA DE MÚSICA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"1";"2";
"24949";"ANDRE MAURICIO CUNHA CAMPOS";"125";"DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"2";"0";
"5751829";"ANDRE MEGALI AMADO";"180";"DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"1";"3";
"5754622";"ANDRE MORAIS GURGEL";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"2";"1";"1";
"22939";"ANDRES ORTIZ SALAZAR";"56";"DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO";"445";"CENTRO DE TECNOLOGIA";"2";"1";"5";
"5751545";"ANDRE STUWART WAYLAND TORRES SILVA";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"1";"0";
"5752181";"ANDREY PEREIRA DE OLIVEIRA";"138";"DEPARTAMENTO DE LETRAS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"1";"0";
"22935";"ANEIDE OLIVEIRA ARAUJO";"163";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"1";"1";"0";
"22722";"ANELINO FRANCISCO DA SILVA";"142";"DEPARTAMENTO DE GEOGRAFIA/CCHLA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"18767";"ANGELA LUCIA DE ARAUJO FERREIRA";"54";"DEPARTAMENTO DE ARQUITETURA";"445";"CENTRO DE TECNOLOGIA";"3";"2";"1";
"5755382";"ANGELA LUZIA MIRANDA";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"1";"1";
"22094";"ANGELA MARCIA MARONEZ CHIAMENTI";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"3";"0";
"127199";"ANGELA MARIA CHUVAS NASCHOLD";"4880";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"1";"2";"0";
"20134";"ANGELA MARIA DE ALMEIDA";"5968";"DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO";"5965";"CENTRO DE EDUCAÇÃO";"0";"1";"0";
"5758590";"ANGELA MARIA DE MEDEIROS SOARES";"202";"DEPARTAMENTO DE SAÚDE COLETIVA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"5758407";"ANGELA MERCEDES FACUNDO NAVIA";"144";"DEPARTAMENTO DE ANTROPOLOGIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"0";"1";
"5757106";"ANGELICA TERESA NASCIMENTO DE MEDEIROS";"205";"ESCOLA DE SAÚDE";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"22912";"ANGELO GIUSEPPE RONCALLI DA COSTA OLIVEIRA";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"0";"1";
"21787";"ANGELO RONCALLI OLIVEIRA GUERRA";"50";"DEPARTAMENTO DE ENGENHARIA MECANICA";"445";"CENTRO DE TECNOLOGIA";"0";"3";"0";
"5752552";"ANNA CECILIA QUEIROZ DE MEDEIROS";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"5";"0";
"5752604";"ANNE CHRISTINE DAMASIO";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"5759419";"ANNE EMILIA COSTA CARVALHO";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"0";"2";"1";
"23852";"ANTONIA CLAUDIA JACOME DA CAMARA";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"2";"1";
"5756268";"ANTONIO ALVES FILHO";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"1";"2";"1";
"23010";"ANTONIO BASILIO NOVAES THOMAZ DE MENEZES";"137";"DEPARTAMENTO DE FILOSOFIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"5755397";"ANTONIO CABRAL NETO";"5967";"DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO";"5965";"CENTRO DE EDUCAÇÃO";"2";"1";"1";
"26441";"ANTONIO CARLOS FERREIRA";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"0";"0";"1";
"5756592";"ANTONIO CARLOS GAY THOME";"125";"DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"0";"1";
"24073";"ANTONIO DE LISBOA LOPES COSTA";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"3";"1";
"5752674";"ANTONIO DE PADUA DOS SANTOS";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"3";"0";
"24345";"ANTONIO EDUARDO MARTINELLI";"1589";"DEPARTAMENTO DE ENGENHARIA DE MATERIAIS";"445";"CENTRO DE TECNOLOGIA";"1";"4";"6";
"23014";"ANTONIO GUILHERME CARDOSO RODRIGUES";"284";"ESCOLA DE MÚSICA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"5757540";"ANTONIO IGOR SILVA DE OLIVEIRA";"6069";"INSTITUTO METROPOLE DIGITAL";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"5753096";"ANTONIO LUIZ PEREIRA DE SIQUEIRA CAMPOS";"5204";"DEPARTAMENTO DE ENGENHARIA DE COMUNICACOES";"445";"CENTRO DE TECNOLOGIA";"1";"0";"2";
"5758670";"ANTONIO MANUEL GOUVEIA DE OLIVEIRA";"196";"DEPARTAMENTO DE FARMACIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"5";"0";
"25917";"ANTONIO MEDEIROS JUNIOR";"202";"DEPARTAMENTO DE SAÚDE COLETIVA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"2";"1";
"22766";"ANTONIO SERGIO MACEDO FONSECA";"193";"DEPARTAMENTO DE PEDIATRIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"21609";"ANTONIO SOUZA DE ARAUJO";"6025";"INSTITUTO DE QUÍMICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"3";"1";"8";
"5757618";"ANTONIO WALLACE ANTUNES SOARES";"6069";"INSTITUTO METROPOLE DIGITAL";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"1";
"35115";"APOLINO JOSE NOGUEIRA DA SILVA";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"6";"0";
"5752264";"AQUILES MEDEIROS FILGUEIRA BURLAMAQUI";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"5";"0";
"5756241";"ARAMIS COSTA SANTOS";"7278";"ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"4";"0";
"5755812";"ARNALDO LUIS MORTATTI";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"1";"1";
"5751830";"ARNOBIO ANTONIO DA SILVA JUNIOR";"196";"DEPARTAMENTO DE FARMACIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"4";"2";
"5754278";"ARRHENIUS VINICIUS DA COSTA OLIVEIRA";"112";"DEPARTAMENTO DE ENGENHARIA ELÉTRICA";"445";"CENTRO DE TECNOLOGIA";"0";"2";"0";
"22924";"ARRILTON ARAUJO DE SOUZA";"178";"DEPARTAMENTO DE FISIOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"5";"2";"3";
"5759409";"ARTHUR CESAR DE MEDEIROS ALVES";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"3028953";"ARTUR CORTEZ BONIFACIO";"84";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"0";"1";"0";
"5756222";"ARTUR DA SILVA CARRICO";"121";"DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"1";"0";
"5759744";"ARUZZA MABEL DE MORAIS ARAUJO";"6025";"INSTITUTO DE QUÍMICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"1";"0";
"5757568";"AUGUSTO JOSE DE ALMEIDA BUSCHINELLI";"1589";"DEPARTAMENTO DE ENGENHARIA DE MATERIAIS";"445";"CENTRO DE TECNOLOGIA";"0";"0";"2";
"5755408";"AUGUSTO JOSE VENANCIO NETO";"125";"DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"5";"0";"6";
"23833";"AUREA NOGUEIRA DE MELO";"193";"DEPARTAMENTO DE PEDIATRIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"26270";"AURIGENA ANTUNES DE ARAUJO";"184";"DEPARTAMENTO DE BIOFÍSICA E FARMACOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"2";"7";"0";
"3029901";"AUTA STELLA DE MEDEIROS GERMANO";"121";"DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"2";"0";"2";
"5755282";"AUZELIVIA PASTORA REGO MEDEIROS FALCAO";"427";"DEPARTAMENTO DE MEDICINA INTEGRADA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"5755329";"AUZELIVIA PASTORA REGO MEDEIROS FALCAO";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"0";"1";"0";
"5753771";"AVELINO MANUEL DA SILVA DIAS";"50";"DEPARTAMENTO DE ENGENHARIA MECANICA";"445";"CENTRO DE TECNOLOGIA";"1";"0";"2";
"5758342";"AZEMAR DOS SANTOS SOARES JUNIOR";"5968";"DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO";"5965";"CENTRO DE EDUCAÇÃO";"1";"2";"0";
"5753706";"BEATRIZ DE CASSIA MARTINS SALOMAO";"57";"DEPARTAMENTO DE ENGENHARIA QUIMICA";"445";"CENTRO DE TECNOLOGIA";"2";"2";"0";
"5755418";"BEATRIZ STRANSKY FERREIRA";"5205";"DEPARTAMENTO DE ENGENHARIA BIOMEDICA";"445";"CENTRO DE TECNOLOGIA";"2";"4";"1";
"5752233";"BENTO JOAO DA GRACA AZEVEDO ABREU";"177";"DEPARTAMENTO DE MORFOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"3";"5";"0";
"5756337";"BERGSON GUEDES BEZERRA";"8116";"DEPARTAMENTO DE CIÊNCIAS ATMOSFÉRICAS E CLIMÁTICAS";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"3";"8";"1";
"23205";"BERNADETE BARBOSA MOREY";"120";"DEPARTAMENTO DE MATEMÁTICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"2";"0";
"5755413";"BIANCA CARLA DANTAS DE ARAUJO";"54";"DEPARTAMENTO DE ARQUITETURA";"445";"CENTRO DE TECNOLOGIA";"0";"3";"0";
"5756811";"BIANCA NUNES GUEDES DO AMARAL ROCHA";"205";"ESCOLA DE SAÚDE";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"9";"0";
"5758736";"BISMARCK LUIZ SILVA";"1589";"DEPARTAMENTO DE ENGENHARIA DE MATERIAIS";"445";"CENTRO DE TECNOLOGIA";"1";"5";"0";
"5755864";"BONIEK CASTILLO DUTRA BORGES";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"3";"0";
"5758619";"BRENNO HENRIQUE SILVA FELIPE";"424";"DEPARTAMENTO DE ENGENHARIA TÊXTIL";"445";"CENTRO DE TECNOLOGIA";"0";"2";"0";
"5753046";"BRENO GUILHERME DE ARAUJO TINOCO CABRAL";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"3";"3";"1";
"5758025";"BRUCE STEWART";"5206";"DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"1";"0";
"5752990";"BRUNA LEAL LIMA MACIEL";"203";"DEPARTAMENTO DE NUTRIÇÃO";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"3";"9";"2";
"5754329";"BRUNO CAVALCANTE BELLINI";"183";"DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"1";"1";"0";
"5752718";"BRUNO CESAR DE VASCONCELOS GURGEL";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"4";"5";"0";
"5756706";"BRUNO DOS SANTOS GOIS";"120";"DEPARTAMENTO DE MATEMÁTICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"1";"0";
"5752237";"BRUNO LEONARDO CANTO MARTINS";"121";"DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"3";"1";
"5752590";"BRUNO LOBAO SOARES";"184";"DEPARTAMENTO DE BIOFÍSICA E FARMACOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"4";"0";
"5757788";"BRUNO MARQUES FERREIRA DA SILVA";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"4";"0";
"5758747";"BRUNO MONTE DE CASTRO";"47";"DEPARTAMENTO DE ESTATISTICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"1";"0";
"25978";"BRUNO MOTTA DE CARVALHO";"125";"DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"1";"0";
"5759253";"BRUNO RICARDO DE CARVALHO";"121";"DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"0";"3";
"5753053";"BRUNO TOMIO GOTO";"183";"DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"2";"1";"1";
"5757895";"CAIO ALANO DE ALMEIDA LINS";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"6";"0";
"2289300";"CAMILA GAMBINI PEREIRA";"57";"DEPARTAMENTO DE ENGENHARIA QUIMICA";"445";"CENTRO DE TECNOLOGIA";"1";"1";"0";
"5753085";"CAMILA TORRES MEIRELLES";"284";"ESCOLA DE MÚSICA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"4";"0";
"5756339";"CANDIDA MARIA BEZERRA DANTAS";"143";"DEPARTAMENTO DE PSICOLOGIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"1";"1";
"5755478";"CARINA MAIA LINS COSTA";"52";"DEPARTAMENTO DE ENGENHARIA CIVIL";"445";"CENTRO DE TECNOLOGIA";"1";"2";"1";
"23849";"CARLA ALMEIDA VIVACQUA";"47";"DEPARTAMENTO DE ESTATISTICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"3";"2";"1";
"5753009";"CARLA GIOVANA CABRAL";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"2";"1";
"22154";"CARLA MARIA CUNHA";"138";"DEPARTAMENTO DE LETRAS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"25426";"CARLA MONTEFUSCO DE OLIVEIRA";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"1";"1";"0";
"5752692";"CARLA WILZA SOUZA DE PAULA MAITELLI";"5075";"DEPARTAMENTO DE ENGENHARIA DE PETROLEO";"445";"CENTRO DE TECNOLOGIA";"0";"0";"6";
"24344";"CARLOS ALBERTO FREIRE MEDEIROS";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"3";"2";"2";
"5751873";"CARLOS ALBERTO MARTINEZ HUITLE";"6025";"INSTITUTO DE QUÍMICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"3";"4";
"5756674";"CARLOS ALBERTO OLARTE VEGA";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"0";"3";
"24367";"CARLOS ALBERTO PASKOCIMAS";"1589";"DEPARTAMENTO DE ENGENHARIA DE MATERIAIS";"445";"CENTRO DE TECNOLOGIA";"0";"6";"4";
"5753014";"CARLOS ALEXANDRE CAMARGO DE ABREU";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"2";"0";
"5751840";"CARLOS ANDRE NUNES JATOBA";"190";"DEPARTAMENTO DE PATOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"2";"0";
"5759402";"CARLOS ANTONIO DOS SANTOS SEGUNDO";"140";"DEPARTAMENTO DE COMUNICAÇÃO SOCIAL";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"2";"0";"2";
"26065";"CARLOS AUGUSTO GALVAO BARBOZA";"177";"DEPARTAMENTO DE MORFOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"2";"4";"3";
"5753072";"CARLOS CESAR NASCIMENTO DA SILVA";"4894";"DEPARTAMENTO DE GEOFÍSICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"0";"6";
"26026";"CARLOS CHESMAN DE ARAUJO FEITOSA";"121";"DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"3";"1";"4";
"5753587";"CARLOS DAVID CEQUEIRA FEITOR";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"0";"0";"1";
"5759503";"CARLOS DYEGO DE OLIVEIRA QUEIROZ";"1481";"PRÓ-REITORIA DE PESQUISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"2";"0";
"5755108";"CARLOS EDUARDO DA SILVA";"6069";"INSTITUTO METROPOLE DIGITAL";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"1";"5";
"15389";"CARLOS EDUARDO GALVAO BRAGA";"5206";"DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"0";"1";
"5753311";"CARLOS EDUARDO MAIA GOMES";"184";"DEPARTAMENTO DE BIOFÍSICA E FARMACOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"1";"0";
"5756827";"CARLOS EDUARDO PELLICER DE OLIVEIRA";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"2";"0";
"5753695";"CARLOS EDUARDO TRABUCO DOREA";"56";"DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO";"445";"CENTRO DE TECNOLOGIA";"0";"0";"1";
"26245";"CARLOS FRANCISCO DO NASCIMENTO";"4881";"DEPARTAMENTO DE DIREITO - CERES";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"2";"3";"0";
"24895";"CARLOS GUILHERME OCTAVIANO DO VALLE";"144";"DEPARTAMENTO DE ANTROPOLOGIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"1";
"17582";"CARLOS JOSE DE LIMA";"182";"DEPARTAMENTO DE BIOQUÍMICA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"0";"1";
"22768";"CARLOS JOSE WANDERLEY FERREIRA";"235";"CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"0";"1";"0";
"60551";"CARLOS MAGNO DE LIMA";"50";"DEPARTAMENTO DE ENGENHARIA MECANICA";"445";"CENTRO DE TECNOLOGIA";"1";"2";"0";
"5753597";"CARLOS NECO DA SILVA JUNIOR";"6025";"INSTITUTO DE QUÍMICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"2";"3";"1";
"37595";"CARLOS ROBERTO OLIVEIRA SOUTO";"6025";"INSTITUTO DE QUÍMICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"1";"1";
"5752265";"CARLOS ROBERTO SORENSEN DUTRA DA FONSECA";"8366";"DEPARTAMENTO DE ECOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"2";"2";"0";
"20904";"CARLSON PEREIRA DE SOUZA";"57";"DEPARTAMENTO DE ENGENHARIA QUIMICA";"445";"CENTRO DE TECNOLOGIA";"9";"20";"1";
"5757093";"CAROLINA DANIEL DE LIMA ALVAREZ";"201";"DEPARTAMENTO DE FISIOTERAPIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"1";"0";
"5756776";"CAROLINA TODESCO";"236";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"1";"2";"1";
